"","Product","ReviewerName","TypeOfPurchase","Date","IndividualRating","ReviewText"
"12","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"13","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"14","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"15","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"16","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"17","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"18","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"19","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"20","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"21","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"22","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"23","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"24","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"25","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"26","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"27","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"28","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"29","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"30","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"31","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"32","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"33","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"34","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"35","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"36","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"37","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"38","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"39","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"40","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"41","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"42","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"43","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"44","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"45","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"46","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"47","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"48","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"49","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
"50","Nokia Essential E3110 Wireless Earbuds, Bluetooth 5.1, Fully Wireless Earbuds, ENC Noise Reduction, Hands-Free Calling, Left/Right Separated, Up to 25 Hours of Music Playback, Lightweight, Green  ",NA,NA,NA,NA,NA
