"","Product","ReviewerName","TypeOfPurchase","Date","IndividualRating","ReviewText"
"11","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","Wei Hao Tan","Verified Purchase","Reviewed in Australia on 27 July 2022","5.0 out of 5 stars","        These are fantastic value,  good sound quality.Great range of tips and wings for them,  handy as my left ear is different shaped than my right.  The ANC is good but not like the top end Sony and the latest Bose but it does a decent job at the price paid.  "
"12","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","Lisa","Verified Purchase","Reviewed in Australia on 6 September 2022","5.0 out of 5 stars","        if you can grab it around $150, it's one of the best earbuds on the market. Quite happy for what it is.  "
"13","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","Lisa","Verified Purchase","Reviewed in Australia on 15 March 2023","5.0 out of 5 stars","        If you are looking for airpod pro alternatives then these are a good option for half the price. My only complaint is that the wing tips are not the best for my ears which don't fit into one of the 4 provided. I recommend these  "
"14","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","S W","Verified Purchase","Reviewed in Australia on 4 December 2023","5.0 out of 5 stars","        Good quality daily use earbuds, came with an option of tips sizes which is handy. Battery life rivals the expensive brands.  "
"15","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","Knightchase","Verified Purchase","Reviewed in Australia on 8 January 2023","4.2 out of 5 stars","        Better than most full-size headphones too.Noise cancelling is great for earbuds. But nothing compared to Sony wmx3000s  "
"16","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","Emerson","Verified Purchase","Reviewed in Australia on 10 January 2023","5.0 out of 5 stars","        Comfortable, stay in your ears, great sound quality!ANC is not as good as I thought it’d be but it’s still there. Well worth it for the price  "
"17","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","Stacey Haragan","Verified Purchase","Reviewed in Australia on 25 May 2022","3.0 out of 5 stars","        Very good quality, noise cancellation is beautiful, and sound quality is excellent  "
"18","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","Justin","Verified Purchase","Reviewed in Australia on 8 November 2022","5.0 out of 5 stars","        They fit nicely in my ears and the sound quality far surpasses the likes of Samsung and sennheiser buds.  "
"19","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","Paul","Verified Purchase","Reviewed in Australia on 1 November 2022","5.0 out of 5 stars","        Love the quality, but its not as comfort as my galaxy buds live  "
"20","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","Alex","Verified Purchase","Reviewed in Australia on 6 August 2022","5.0 out of 5 stars","        Delivery was fast and sound quality is very good. Will order again  "
"21","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","Ardz8","Verified Purchase","Reviewed in Australia on 28 September 2022","5.0 out of 5 stars","        They are beautiful, zero complain. More comfortable than Airpods Pro.  "
"22","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","Not telling","Verified Purchase","Reviewed in Australia on 4 May 2022","5.0 out of 5 stars","        excellent, good services. Recommended. Thank ypu.  "
"23","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","WENBIAO LI","Verified Purchase","Reviewed in Australia on 9 March 2022","5.0 out of 5 stars","        Picked these up for $159. Wow, I am really impressed. Love the sound and the app is great too. Multi connect is a bonus.  I can stream from the MacBook while working and I'm still able to take a call on the phone when it rings. I've always had trouble with buds falling out of one of my ears regardless of what brand and what size eartip. The wingtips hold these in really well and they always feel secure without any undue physical pressure.  "
"24","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","Hung Nguyen","Verified Purchase","Reviewed in Australia on 28 February 2022","5.0 out of 5 stars","        Excellent call quality and after you get the correct gels to fit your ears, they will not fall out whilst exercising, cross training or running.  Jogging and talking on phone at same time and they still stayed in. Call and Sound quality is so much better than my Galaxy buds Pro that if i even loose these , ill be buying another pair from Soundcore  "
"25","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","Stephen Smith","Verified Purchase","Reviewed in Australia on 15 March 2023","5.0 out of 5 stars","        Fast shilping. The earbuds are awesome quality.  "
"26","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","Rob Mac","Verified Purchase","Reviewed in Australia on 4 December 2023","5.0 out of 5 stars","      Ces nouvelles SoundCore Liberty 3 Pro sont dans les toutes meilleures que j'ai eu l'occasion de tester et je les ai d'ailleurs gardées...Elles ont les avantages des autres SoundCore :- Super connectivité (elles se connectent systématiquement et ne lâchent pas le signal même lorsque l'on s'éloigne pas mal de la source...)- Très confortables même après plusieurs heures de port, elles ne se montrent jamais douloureuses. On les sent certes mais elles ne font pas mal, en tous cas moins que les autres que j'ai pu tester (Sony, Jabra, JBL, etc...)- La tenue dans l'oreille est excellente avec les petites ailes ajustables et permet de faire du sport sans craindre de les perdreEn bonus, elles améliorent encore le son de leurs devancières (les 2 Pro) qui était déjà excellent avec des basses profondes et percutantes, et des aigüs très bien définis et clairs. Elles font même redécouvrir certaines musiques avec l'apparitions de détails jusque là passés inaperçus...La réduction du bruit est enfin  vraiment active, réelle et efficace même si les différents tests trouvés sur le net indiquent qu'elles ne sont pas au niveau des meilleures (Sony XM4, Bose, etc...), ce n'est pas tout tout le sentiment que j'ai en les comparant aux Sony XM3 et à mes anciens Bose QC20 que je trouve tous deux un cran en dessous de ces SoundCore (cela vient peut-être du fait de leur très bon ajustement).Contrairement à beaucoup d'autres, elles ne sont pas trop intrusives et n'occasionne pas trop de sensation de bouchon dans les oreilles, ce qui permet de s'entendre parler aux autres ou au tél.Le mode transparent est un des plus efficace et naturel je trouve, avec une parfaite écoute de ce qui se passe dans l'environnement, une bonne spacialisation des sons, en mode vocal les voix ressortent bien et en a pas la sensation de suramplification avec du souffle ou autre.Le mode atténuation automatique du vent est également assez efficace et permet de ne pas être (trop) gêné et de pouvoir téléphoner dans de bonnes conditions.L'interface est très complète, tout est paramétrable et réglable en tous sens, des modes d'écoute, à la réduction du bruit, le mode transparent, l'égalisation, la diffusion de bruits (nature ou autre), la connexion multipoints, les commandes, etc...L'autonomie est bonne, la finition au top, l'étui pas trop gros et son design est sympa, il y a juste le positionnement des écouteur à l'intérieur qui n'est pas des plus aisé au départ mais on prend vite l'habitude de les mettre.Les commandes tactiles étaient pour moi un inconvénient rédhibitoire mais à l'usage celles-ci s'avèrent pratiques, simples, réactives et ne m'ont pour l'instant pas gênées, bien au contraire...Pour résumer, ces oreillettes ont tout bon, elles ne sont peut-être pas les meilleures dans chacun des domaines mais n'en sont vraiment pas loin et forment un tout très cohérent à un prix raisonnable (119€ en promo).    "
"27","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","M","Verified Purchase","Reviewed in Australia on 23 January 2022","5.0 out of 5 stars","      I bought these for my wife, she loves them, she has petite ears and is very sensitive to peripheral noise. These earphones come with variable ear plugs, two types, 3 different sizes, and so they fit comfortably and are very secure. They have touch control which enables you to stop/start, exclude peripheral noise and battery life is very good and other features not yet played around with. She says they’re excellentSe los compré a mi esposa, a ella le encantan, tiene orejas pequeñas y es muy sensible al ruido periférico. Estos auriculares vienen con tapones para los oídos variables, dos tipos, 3 tamaños diferentes, por lo que se ajustan cómodamente y son muy seguros. Tienen control táctil que le permite detener/iniciar, excluir el ruido periférico y la duración de la batería es muy buena y hay otras funciones con las que aún no se ha jugado. Ella dice que son excelentes    "
"28","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","Philippe Bisotto","Verified Purchase","Reviewed in Australia on 11 December 2021","4.2 out of 5 stars","      Tot dusver best wel tevreden op een punt na ik kan deze niet gebruiken met mijn pc ik krijg deze wel verbonden maar krijg geen muziek te horen die ik wil afspelen via deze oortjes.Het werkt wel goed in combinatie met de telefoon maar dat vind ik een onzinnige constructie als je een dikke pc hebt met super goed geluid.Maar kan op de oortjes totaal niets wat ik afspeel te horen.Heb van alles geprobeerd maar er komt geen enkel geluid door de bluetooth connectie, het feit dat ik op geen enkele wijze deze oortjes kan selecteren als de uitvoer zegt genoeg.Verder valt er niets op aan te merken de oortjes werken perfect bepaalde geluiden komen door naar wens maar wat je niet wil horen vooral gekakel van de omgeving merk je amper wat van.Terwijl de deurbel feilloos te horen blijft.Helaas blijkt dat Bleutooth echt een allergie heeft voor muurtjes en obstakels, bij mij valt na een meter of 4 a 5 het geluid weg als ik achter een gipswandje kom. misschien ligt dit ook aan de stroomvoorziening die daar in loopt dat weet ik niet. Maar het geluid gaat dan haperen of valt totaal weg.Verder eigenlijk niet zoveel op aan te merken, dit setje kan zich goed meten met enkele van de allerduurste.Want ook die bleken toch ook wel last te hebben van storing nadat ik op die afstand stond achter dat wandje.Ik ben van mening dat dit een BT probleem is, men belooft gouden bergen maar in de praktijk kan je rustig stellen als er obstructies komen hoe dun ook valt BT korter of langer weg. Zolang er niets in de weg zit tussen de zender en de ontvanger zal het veel beter werken.    "
"29","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","S. Faulkner","Verified Purchase","Reviewed in Australia on 29 September 2022","5.0 out of 5 stars","        First of all, I'm an audiophile and a technophile.I've spent 40 years in consumer electronics, so I'd consider myself as someone who is approaching expert level.Secondly, I've a headphone addiction. I don't want to add up what I've spent on headphones this year, or any year, for that matter.I own them all, value brands (under $50.00) mid-range $100-$200 and higher end, Sony, Bose, Sennheiser, etc.I particularly like headphones that punch above their weight class. In other words, these $150.00 headphones can compete with their Sony and Bose competitors that sell for almost twice as much money.I evaluate headphones using the following criteria:1. Ease of pairing.2. Fit and comfort. How long can I comfortably wear these headphones?3. Accessories. I like a good selection of different sized ear tips and wings to secure a good fit.4. Battery life and the size of the charging case.5. Packaging and unboxing. A company that gives me a good experience opening the packaging usually means a quality device.6. Device build. Does it feel cheap? Or, does it use quality materials?7. Sound quality (most important!) I evaluate sound quality on the following factors: Bass response. Is it clear and tight? Is it boomy and muddy? Midrange response. Good midrange means better vocal sound quality. Treble response. As males age, we lose our ability to hear higher frequencies or midrange. Good treble allows the listener to hear cymbals clearly.All right, let's go.Ease of pairing. You can do two things. The first time you use these headphones, they go into pairing mode. Using your device's Bluetooth settings, pair them up and they are ready to go. OR, download the Soundcore app from your respective app store and install it. Using the app, it will detect your Pro 3's and start the setup process. After a quick firmware update, I continued the setup. The app has a HearID procedure that tests your hearing, using different frequencies to see if you can hear them. It then tunes the headphones to your individual hearing abilities for each ear. You can also download an LDAC codec if you use a hi-res streaming service like Tidal, Qobuz or Amazon Music HD (I've got them all.) Apple Music finally supports lossless audio but if you're using an iOS device? It doesn't support lossless audio, even with their Airpod Pro model. Full disclosure: I don't like Apple products, other than my iPad for Facetime. Once you use the app and go through the setup? That's where these models shine. I was startled at how good they sounded.Fit and comfort: I've been wearing these headphones for almost 4 hours and I'm not noticing any significant discomfort. I suspect 6 hours will be my limit and I'll have to take them out of my ears for a break. As all of our ears are different? Your mileage may vary. Choosing the right tip and wing is vital.Accessories: It's an efficient setup with a good selection of tips and wings for most users. The charging case is smaller than the previous model which is nice.Battery life: I always recommend charging before 1st use. After 4 hours, I'm still at 65% battery remaining with ANC on. They claim up to 32 hours, with a full charge on the case. Depending on what level of ANC you use and listening volume, your mileage may vary. I suspect that their claims are pretty accurate.Packaging and unboxing: Efficiently excellent. They come in a 6"" by 6"" square box. It opens like a book, with quick start guide on inside left. The eartips and wings are in the ""spine"" of the packaging, followed by the headphones in their charging case and a USB C (nice!) charging cable.Device build: Excellent. I was impressed with copper color of the ""speakers"" (where you install the ear tips) I bought the black model. They have a nice matte finish with a grey/silver casing.Sound quality: (Finally!) Overall, they are excellent and they definitely punch above their weight class. The bass response is tight with the tiniest bit of boominess or muddy sound. I suspect a proper break in or changing the wings or eartips will solve reduce this. The midrange and vocals are impressive to excellent. Vocals are very clear and maybe a tad ""bright"". The treble is excellent. The highhat cymbal is damn near perfect. The stereo imaging and soundstage is EXCELLENT. You can place the instruments in the room. The depth of sound is excellent as well. You can hear the drummer behind the singer and guitar player to left and right. I used Tidal in Hi Res and used the headphones set up in LDAC mode.I use three songs to evaluate my headphones.Wicked As It Seems from Keith Richards excellent Main Offender album (2022 remaster) Keef records in analog and live in the studio. It keeps the ""air"" in the music and doesn't reduce the imaging quality.Barbie Dreams by Nicki Minaj. I really am not a fan of rap or modern R/B music. I just listen it to evaluate bass response. This track is where I noticed the slight ""boom"" in the bass. These tracks are basically made and mixed in a computer. No air in them. If you like this type of music, these headphones are satisfying.One by U2 (Mary Blige/U2 duet) This where the vocals and imaging shine. You can hear the subtlety in the Edge's guitar playing. The drums and bass are right where they need to be. You can hear the scratchiness in Bono's vocals and the sheer perfection of Mary's vocal range.I'll probably move on to some Fleetwood Mac, Phil Collins, and the Rolling Stones for further evaluation. I also like Adele and Imelda May. I expect I'll have the same experience as my 3 reference tracks.  After I do some more varied listening, I'll adjust my rating(s) if necessary.My review is really 4.5 stars. They are not quite a 5 but definitely deserve more than 4 stars.If you're eying Sony XM1004 or Bose Soundsport or Sennheiser equivalents but are struggling with spending $300+? Grab these Liberty 3 Pro headphones. Yes, the Sony and Sennheiser will sound better but not twice as good as these Pro models at half the price.If you're looking at dipping your toes in hi-res music and want a starting point? You can't go wrong with these Liberty 3 Pro headphones. I heartily recommend you use the Soundcore app and take the time to do the firmware updates and do the HearID to match these headphones to your ears and hearing abilities.If you've read this far? What are you waiting for? Get a pair or two....  "
"30","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","BRADFER Stephane","Verified Purchase","Reviewed in Australia on 29 November 2022","3.0 out of 5 stars","      Me surpreendi com a qualidade desse fone. Muito bem construído, a qualidade do som é marcante. Com um palco sonoro bem amplo, ele privilegia detalhes quase inaudíveis nas músicas. Seu cancelamento de ruídos é realmente surpreendente. Possibilita a tal da imersão sonora que tanto busco. Muitos recursos no aplicativo da Soundcore tornam a customização prazerosa, inclusive para o cancelamento de ruído, adaptável para cada situação. Recomendo fortemente!    "
"31","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","Muhammad Faris bin Mazlan","Verified Purchase","Reviewed in Australia on 28 July 2022","5.0 out of 5 stars","      Bon écouteur sans fil, se tient bien dans les oreilles avec plusieurs embouts remplaçables.J'ai préferé les embouts du Soundcore liberty 4 niveau praticité et confort mais je pensais avoir un problème d'origine donc j'ai échangé par ceux-ci qui ont satisfait à mes besoins.    "
"32","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","Mariusz C","Verified Purchase","Reviewed in France on 28 March 2022","5.0 out of 5 stars","        sound quality was okay, and the different wingtips and eartips option was what i was really after. you can set your anc and transparency modes on the app. the charging case though, was chipped after i dropped it accidentally dropped it on the pavement. at least the soundcore store website sells the charging case i guess. good enough for me  "
"33","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","JavierCM","Verified Purchase","Reviewed in Spain on 27 December 2023","5.0 out of 5 stars","      To co napisano dobrego na temat tych słuchawek jest prawdą. Bardzo dobre na 100%.    "
"34","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","Nicolò Guardino","Verified Purchase","Reviewed in the Netherlands on 4 May 2022","5.0 out of 5 stars","      La calidad de sonidos es sobresaliente, claro que hay que hacer los ajustes y calibraciones a tu oido de manera correcta, en lo personal he logrado mas satisfaccion con estos audifonos que con los Sony XM4,  en los Sony el AI del ANC no te permite ajustar a tu deseo.  Con los Soundcore liberty 3 pro,  ajustas a tu necesidad.  Independientemente del ambiente.  Tu decides el ANC cuando, cuanto y donde. Cosa que no logre con los Sony. Con los soundcore A 1 m de una licuadora encendida y el ANC activado con una ligera musica, el sonido de la licuadora es apenas un ligero sumbido. con Sony no logre reducir el ruido de una puqueña fuente de agua en un ambiente silencioso ni por tantito, ahi estaba siempre... ese AI de sony no me convencio. Pero creo que cada quine decide segun sus necesidades, ya compre otro par de Soundcore para mi esposa.    "
"35","Kuoadusl Wireless Earbuds 3, Wireless Bluetooth 5.2 Headphones 3D HiFi Stereo Headphones Noise Cancellation in-Ear Built-in Mic with Charging Case, Touch Control for Phone/Samsu/Xiaomi/Android/iOS  ","Nicolò Guardino","Verified Purchase","Reviewed in Canada on 30 April 2022","5.0 out of 5 stars","      Prime impressioni dopo qualche giorno di utilizzo.Pro:- Packaging, design e vestibilità (gran numero di alette e gommini per tutte le orecchie).- Sound, impossibile trovare di meglio a questa fascia di prezzo, bassi più che buoni, medi perfetti e alti ben presenti (consiglio di giocare con l'equalizzatore, fará la differenza in qualsiasi genere musicale).- App e gesture, brava Anker nulla da dire (firmware aggiornabile tramite app, speriamo che verranno rilasciati miglioranti nel tempo).- LDAC, per chi ha la possibilità di ascoltare file lossless in locale o streaming, questa è la chicca per i più esigenti.- Mic, in chiamata l'interlocutore vi sentirà benissimo anche in caso di vento o altri rumori urbani (funzione anti vento attivabile da app, fa il suo lavoro bene).Contro:**- Interruzioni, ho riscontrato delle interruzioni durante l'ascolto con sorgente e base vicina (oltre i 15 metri è fisiologico, da vicino no e probabilmente sarà un piccolo bug software, per fortuna è successo solo un paio di volte in una sessione di 3 ore piene di ascolto musica).- Custodia, molto bella ma allo stesso tempo scivolosa, avrei preferito un materiale con più grip (mi stava letteralmente volando come una saponetta un paio di volte).Grazie ancora per la recensione video, ho speso benissimo i soldi risparmiandone un bel po', consiglio l'acquisto a tutti.P.s. Miraccomando dedicate del tempo seriamente nella scelta delle alette/gommini  e nell'equalizzatore, ok il 3D o il codec LDAC ma vi ribadisco di equalizzare in base ai brani ascoltati, vi renderà l'esperienza piacevolissima.**Aggiornamento: Non ho più riscontrato nessuna interruzione, probabilmente l'aggiornamento firmware per l'utilizzo LDAC ha anche sistemato questo bug.    "
