"","Product","ReviewerName","TypeOfPurchase","Date","IndividualRating","ReviewText"
"11","JBL Live Flex ANC True Wireless Stereo Earbuds, Rose  ","Loonie Logic","Verified Purchase","Reviewed in Mexico on 22 January 2024","5.0 out of 5 stars","      Buen sonido, graves y agudos decentes, el cable es de baja calidad pero se puede reemplazar. Ligeros y cómodos.    "
"12","JBL Live Flex ANC True Wireless Stereo Earbuds, Rose  ","Emma","Verified Purchase","Reviewed in the United Kingdom on 2 June 2023","5.0 out of 5 stars","        I have no experience of IEMs, but I have a lot of experience of ""standard"" headphones and earbuds. I'm always experimenting because I never seem to find a product that I'm totally happy with.For the money these KB EAR seem very good. The sound quality is inoressive, and they seem to stay in my ears quite well.I can't comment on thir longevity yet as I've only been using them about a month, but they have survived so far, and I use them a lot.Others have commented the cord is prone to fankling, which is true. I've found, if when taking them off, if you can remember to move the little slider as far as it will go towards the ear hooks, this prevents fankling.I'm thinking in time I might want to try one of the ""pro"" version IEMs just to compare SQ, but I'm happy with these for the time being.  "
"13","JBL Live Flex ANC True Wireless Stereo Earbuds, Rose  ","Xmetal","Verified Purchase","Reviewed in Italy on 15 February 2024","5.0 out of 5 stars","      Parto subito col dire che non sono un esperto di questi dispositivi In Ear, anzi, l’ho sempre odiati perché mi cadevano dalle orecchie.Ho trovato questi auricolari per caso, e data la mia montatura di occhiali piuttosto spessa, le classiche cuffie risultavano scomode e doloranti, allora, ho deciso di effettuare l’acquisto:Super minimal ma curato il packaging, all’inizio, sembra una scatola un po’ cinese ma non è affatto male.Una volta aperto il tutto ti trovi questi auricolari in bella vista, sono provvisti di cavo (che in caso di rottura oppure sostituzione puoi cambiare staccandolo semplicemente), e in più ci sono due set di gommini, uno di colore nero a tre misure e uno trasparente sempre con tre misure diverse.Se devo essere sincero, a primo impatto, mi sono sembrate estremamente fragili, infatti, per montare i gommini, mi ci sono voluti diversi minuti. Il cavo invece, l’ho trovato estremamente corto, ma cambiandolo o comprando una prolunga jack 3.5mm si risolve il problema.La qualità audio è ottima, ci sono i bassi e gli alti, regolati al punto giusto. Non so se sono FLAT oppure hanno un po’ di equalizzazione interna, ma dubito, dunque meglio ancora, potrete utilizzare questi auricolari sia in studio che per altre attività.Sottolineo e concludo dicendo che l’ho acquistate per il gaming e per utilizzare il computer in maniera generale, passando dall’ascolto di musica a quattro chiacchiere con gli amici. Per il prezzo, l’estetica e la qualità, vale la pena prenderle!    "
"14","JBL Live Flex ANC True Wireless Stereo Earbuds, Rose  ","Paola Ciccarelli","Verified Purchase","Reviewed in the United Kingdom on 3 December 2022","5.0 out of 5 stars","        KBEAR is a great brand of earphones, they sit nicely in your ears, have great sound quality, and a good mid-bass boost with very punchy clear vocals and basically no sound leak  "
"15","JBL Live Flex ANC True Wireless Stereo Earbuds, Rose  ","Paola Ciccarelli","Verified Purchase","Reviewed in France on 12 September 2023","4.3 out of 5 stars","      Le son est top , les basses bien tenues , rien à envier des grandes marquesJe conseille pour faire des génériques    "
"16","JBL Live Flex ANC True Wireless Stereo Earbuds, Rose  ","Angus Hutcheson","Verified Purchase","Reviewed in Mexico on 14 January 2024","5.0 out of 5 stars","      El sonido es perfecto e ideal para todo.    "
"17","JBL Live Flex ANC True Wireless Stereo Earbuds, Rose  ","Client d'Amazon","Verified Purchase","Reviewed in Germany on 20 January 2022","5.0 out of 5 stars","      Seit mehreren Jahren war ich auf der Suche nach guten, günstigen Kopfhörern. Dann babe ich die KS1 Kopfhörer ausprobiert: Schöner warmer, kräftiger Bass und trotzdem klare Höhen, das was ich gesucht habe. Nach dem ich die KS1 ausprobiert habe wollte ich auch die KS2 testen. Leider sind die Höhen hier zu schrill und technisch, der warme Sound der KS1 ist nicht mehr zu spüren. Mein Tipp: Geld sparen und mit den KS1 trotzdem besseren Sound bekommen.    "
"18","JBL Live Flex ANC True Wireless Stereo Earbuds, Rose  ","Luis Jacob Mejía Olbera","Verified Purchase","Reviewed in the United Kingdom on 21 June 2021","5.0 out of 5 stars","        Comfortable, easy to adjust, excellent sound quality.  "
"19","JBL Live Flex ANC True Wireless Stereo Earbuds, Rose  ","Simon G.","Verified Purchase","Reviewed in Italy on 14 February 2024","5.0 out of 5 stars","      Ottimo suono, prezzo basso!Resa suono perfetto, isolamento dai suoni esterni pure.Bellissimo lo stile e il colore, nel mio caso il verde. Incluse ho trovato sia le cuffie di copertura di colore bianco che nero 6 coppie per 3 tipi di dimensioni. In generale sono molto soddisfatto.Il prodotto mi ha sorpreso    "
"20","JBL Live Flex ANC True Wireless Stereo Earbuds, Rose  ","Mrs. E. A. Young","Verified Purchase","Reviewed in the United States on 10 December 2022","5.0 out of 5 stars","        SOUND: I did a sound quality comparison between my Beats Dr. Dre $250 headphones and these. Besides myself, 4 other people helped me with this comparison. I used 4 different genres of music: country, classical, classic rock and traditional blues. 3 of us said these KBEARs were as good as the Dr. Dre, 2 said these are slightly better. The bass is is as loud as if you were at a live event.The noise cancellation worked fine. I did not try them with anything more than being in the same room with the television, but my family turns up the TV sound bar a bit louder than a party of voices.COMFORT: No issues with comfort. These fit perfectly and caused no discomfort at all. They also stayed put when I cleaned house.CONCLUSION: I found no real drawbacks to these earphones. Minor improvements would be a higher volume for people who like to make their ears bleed and a variety of controls on the cord. I want my music loud and these were as loud as the Beats, and without any distortion,  but I know some people want volume high enough to cause ear pain. I hesitate to even mention the volume at all because I do not want anyone to think these are not loud enough, they really are and compare well with the loudness on the Beats Dr. Dre.  Currently you can mute on the cord but everything else has to be done via the phone. Since there are no real directions with this there is a chance there are more controls and I am not seeing them. I am shocked at the low cost considering the high quality. I am buying a second set.  "
"21","JBL Live Flex ANC True Wireless Stereo Earbuds, Rose  ","Natan","Verified Purchase","Reviewed in Canada on 23 July 2023","5.0 out of 5 stars","        Like most, I was drawn to this product by the YouTuber, ""DankPods"". Compared to the ""Soundcore Life Dot 2"" earbuds I have been using, which are 3 times more costly, these somehow sound even wider, and seem to strangely seem have higher fidelity. In terms of comfort, they stay in the ears perfectly due to the cable structure, and sit in the ears so delicately that the user may forget that they are even wearing the ""KS1""'s within minutes; or even within seconds even. Not only that, but the actual shape of the earbuds actually lends to comfort while laying down instead of hindering it, which is a major ""plus"" for myself personally. In terms of sound cancellation, the ""KS1""s are also reasonable. I would highly recommend this product. The value is unparalleled.  "
"22","JBL Live Flex ANC True Wireless Stereo Earbuds, Rose  ","DJ Reviews","Verified Purchase","Reviewed in India on 21 October 2023","5.0 out of 5 stars","        This was my first time buying any type of IEM. and i am blow away by these kbears. i have realme Buds Air 5 Pro for Comparision and i dont think they will get used anymore. as they sound like trash compared to these. go For it if its your first dont read any other review or watch any other video on youtube you will just get confused and confused. i think the best way is to only try headphones. oh well if you dont like these kbears you can keep them as a emergency earphones and go for another but they are worth a try.  "
"23","JBL Live Flex ANC True Wireless Stereo Earbuds, Rose  ","Paul Bates","Verified Purchase","Reviewed in the United States on 6 March 2024","5.0 out of 5 stars","        Great wired earbuds with a sturdy build. I wanted an alternative pair of headphones for my DJ controller. The classic huge DJ headphones can be quite cumbersome at times and wanted to try earbuds. These earbuds are definitely powerful and pack a punch. I tried them and liked the fact they're extremely light weight and a lot less bulky. The noise cancellation and sound quality are second to none. They're extremely loud so be careful you musicians out there that you don't damage your ears.The earbuds are perfect for those who are just listening and don't need to remove them on and off frequently because the over the ear design is meant to stay on. Which makes perfect sense for a non DJ. Overall, great quality and a solid buy.  "
"24","JBL Live Flex ANC True Wireless Stereo Earbuds, Rose  ","Ivonne Gauer","Verified Purchase","Reviewed in Germany on 21 October 2023","5.0 out of 5 stars","      Für Musik    "
"25","JBL Live Flex ANC True Wireless Stereo Earbuds, Rose  ","didier donnadieu","Verified Purchase","Reviewed in France on 14 July 2023","5.0 out of 5 stars","      Excellent rapport qualité prix.    "
"26","JBL Live Flex ANC True Wireless Stereo Earbuds, Rose  ","EverMoreVoice","Verified Purchase","Reviewed in Spain on 1 April 2023","5.0 out of 5 stars","      Hola! Soy cantante y necesitaba unos auriculares intraurales para eventos próximos. Pero además me encanta escuchar música y apreciar todas las frecuencias y los detalles que los productores se esfuerzan en remarcar en la música. Tenía mis dudas porque de entre todas las opciones que tiene la marca escogí esta por estar de oferta y era la opción más barata, pero acerté. Lo primero es que vienen tres tamaños de almohadillas (y dos pares de cada) entre los que elegir así que sea como sea tu oreja se ajustará bien, yo uso las chiquititas y genial. No te preocupes de si la colocación del cable al rededor de tu oreja va a ser molesta porque justo a esa zona le han dado forma circular y flexibilidad así que yo al menos lo noto muy cómodo. Incluso dentro del oído, este tipo de auriculares, si el tamaño es el adecuado, son cómodos y no duelen incluso después de mucho tiempo (los auriculares intraurales rígidos al cabo de un rato duelen). Pero lo que más me ha alucinado es cómo se perciben los sonidos. Incluso a un volumen no muy elevado los graves retumban en el oído por la la calidad del sonido y la forma de las almohadillas. Joder, he percibido sonidos nuevos en canciones que llevo escuchando a toda pastilla desde hace 25 años! La verdad estoy contenta y agradecida.    "
"27","JBL Live Flex ANC True Wireless Stereo Earbuds, Rose  ","EverMoreVoice","Verified Purchase","Reviewed in Mexico on 10 January 2024","4.3 out of 5 stars","      Son excelentes audifonos    "
