"","Product","ReviewerName","TypeOfPurchase","Date","IndividualRating","ReviewText"
"11","Linsoul 7Hz Salnotes Zero HiFi 10mm Dynamic Driver in-Ear Earphone, IEM with Metal Composite Diaphragm, Stainless Steel Faceplate Detachable 2Pin OFC Cable (Black, Without Mic)  ","Zhao tong","Verified Purchase","Reviewed in Mexico on 19 March 2021","5.0 out of 5 stars","      Me gustaron mucho, siempre fui fan de las marcas mas comerciales (probe casi todos los BEATS) no pense que por el precio iba a recibir un producto tan completo. Aunque no son baratos. estaba acostumbrado a los precios infalados y calidad diferente. No me gusta los controles pero es dificil adaptarlos a true wireless. El sonido es nitido y se puede sentir la musica. Lo unico es que si estas acostumbrado a escuchar muy fuerte (muy mal) como yo, al principio querras un poco mas de power. Pero no es necesario, una ves que te acostumbras aprecias el sonido de forma muy diferente a solo escuchar como retumban los bajos (por eso el volumen alto). Puedes usar el audifono derecho solo, pero no el izquierdo. Microfono decente, bateria buena con carga tipo C, case pequeño, audifonos algo grandes, pero una ves que logras entender como se acomodan no hay ninguna molestia. Si te consideras nivel intermedio en audifonos y quieres apreciar un buen sonido, compralos, te van a gustar bastante.    "
"12","Linsoul 7Hz Salnotes Zero HiFi 10mm Dynamic Driver in-Ear Earphone, IEM with Metal Composite Diaphragm, Stainless Steel Faceplate Detachable 2Pin OFC Cable (Black, Without Mic)  ","Jay Chan","Verified Purchase","Reviewed in the United States on 21 September 2020","5.0 out of 5 stars","        Summary:  Better sound quality than most, cheaper than the top-of-the-line active noise cancelling sets, and consistent connectivity.My background - former recording engineer/musician, so my other set of earphones are quad-driver custom molded in-ears.  I'm not expecting that level of quality from a set of $2-300 wireless units, but I don't put up with bad sound quality and I like relatively flat response.I've previously tried the Jabra 75t's and other, less expensive units, couldn't deal with the sound quality and dropouts.  I'm not a fan of hugely stilted EQ (the Jabras in particular had bass that was incredibly overpowering in a bad way).** The good **- Sound quality is great for a set of $200 earphones.  EQ adjustment was minimal to get them in the 'sweet spot' where I could hear everything.  Highs and transients could be a bit smoother, but everything is there and you can pull the things you want up/down vs just having to correct for massive problems.  Soundstage is impressive for something this small and (relatively) inexpensive.- Connectivity is miles better than I've had before.  I used to get dropouts riding my bike on other units (3 foot connection distance), and with these I can walk across the room and there's no issue.  Time will tell if this holds for other use cases, but so far so good!- Battery life is solid at 7 hours default, plus more with the case.  Longer than I'd ever have them in for in one setting, anyways.- USB C charger.  Love USB C and use it for most of my other devices, so this is handy.- The Android/iOS app is great and easy to use.  Relatively easy setting it up/getting it connected.** The not-as good **- Right ear only for solo stuff - doesn't bother me, and they explicitly tell you this in the instructions, but be aware of it if you're a left-ear only type person.- No ANC - I didn't want active noise cancellation, so up to you if you want it or not.  The ANC version the Sennheiser makes is $100 more, so up to you.- Slightly wonky firmware updates that take 45 minutes.  Hopefully won't have to do this often, so not a big deal to me.Overall, I'm very happy with these - I'd been waiting to see if they'd release a version cheaper than the Momentum Wireless 2's, and this has answered my request!  I'll update this review if anything goes haywire down the road, but so far these seem like a keeper.  "
"13","Linsoul 7Hz Salnotes Zero HiFi 10mm Dynamic Driver in-Ear Earphone, IEM with Metal Composite Diaphragm, Stainless Steel Faceplate Detachable 2Pin OFC Cable (Black, Without Mic)  ","Dinosaurdaddy","Verified Purchase","Reviewed in Canada on 19 July 2023","4.2 out of 5 stars","        for the price point, the value is undeniable.daily drive se535's on a very nice amp. The CX 400BT's are incredibly impressive to me and my ears. I got them for travelling and mowing the lawn so i don't cry if i lose the 535's.CAP LOCKS SO YOU CAN THANK ME FOR THIS TIP THAT FOLLOWS.EAR TIPS, EAR TIPS, EAR TIPS.Don't be discouraged if they sound like but with the stock ear tips, buy some good foam ones from a brand you like and find the right fit. once you do. holy moly man. worth my money for the freedom of movement i get going blue tooth.they sound almost as good as 535's but just cant match the clarity triple drivers deliver.very pleasantly surprised, was my first senn product, might buy something else from them now.4 stars for sound, 5 stars for value. good luck!  "
"14","Linsoul 7Hz Salnotes Zero HiFi 10mm Dynamic Driver in-Ear Earphone, IEM with Metal Composite Diaphragm, Stainless Steel Faceplate Detachable 2Pin OFC Cable (Black, Without Mic)  ","Gott","Verified Purchase","Reviewed in the United States on 6 May 2021","5.0 out of 5 stars","        Glad I got this when it was on sale, $99. Now you don't see the deal even on here or Sennheiser website. I think they don't even have it on stock.Well for the price, it does look big on my smaller ears. It stick out alot but I am used to it. Reason for the dimension, because the drive they put in for sound quality.For sound, this thing will blow most higher end or even like Jabra 75T out the water. Again go back to the thickness of their driver(sorry I don't know what it call), and you understand why. They invest alot into the sound quality.While we on sound, I can't be sure how the real performance for the noise cancellation. Once you get the volume high enough, everything all disappeared.Product overall, once downloading their app, you can customize how to program their touch display for either side. Which, other high end don't do.Con, to connect the the earpiece to your device, so far I manage to get the right only. I try doing the left earpiece but could never connect. Which I am fine with.Call quality can depend on your service, I have people on the other side can and could alot of background noise, sort of like white noise. Call is excellent, making calls with voice commands are perfect. So perfect I manage to send text messages on my son phone for a test and every words came out perfect.I give this a try, but looking at the price now, $199. Is this worth the price now, no. I would upgrade for the Momentum 2. For some reason the sound quality on this model is much much better. You get other feature that isn't on the model(which you can research yourself).Conclusion, best if you got on the $99 deal. Perfect for everyday need. Oh forgot, on some videos from browser, there is a small, very small lag between voice and video. Isn't bad still. I think the update fix it a bit so that made it not too noticeable.Buy it, but another $50 or so, you get yourself the Momentum 2 and you can seal the deal with sound quality and many other features that isn't on this model.  "
"15","Linsoul 7Hz Salnotes Zero HiFi 10mm Dynamic Driver in-Ear Earphone, IEM with Metal Composite Diaphragm, Stainless Steel Faceplate Detachable 2Pin OFC Cable (Black, Without Mic)  ","PJ","Verified Purchase","Reviewed in the United States on 20 December 2022","5.0 out of 5 stars","        These are simply the best earbuds I've ever used and ever owned. Crisp sound, great battery life, nice features on the app, comfortable...they are absolutely outstanding.I've used Apple Airpod Pros, Galaxy Buds Pro, Pro Beats by Apple, Jabra 85t Elites, Sony WH-1000xm4s and other mid to high range earbuds and headsets and the sound produced by these topped them all. I realize its down to personal preference but these were my favorites.They've unfortunately died recently so I'm writing this as a memorial to them. I've used these almost every single day for around 18 months for anywhere from an hour to 10-12 hours a day. I've come to love audiobooks (and have consumed many within a day) thanks to these earbuds. Countless hours of music with Spotify, around 120 books from Audible read since these were purchased...If I were able to count the amount of hours I've used these earbuds since July of 2021, I would say these were worth the investment I spent.There is 0 exageration in my review, I've been addicted to these earbuds and I carry them with me everywhere. CX 400 BT's, You will be missed.  "
"16","Linsoul 7Hz Salnotes Zero HiFi 10mm Dynamic Driver in-Ear Earphone, IEM with Metal Composite Diaphragm, Stainless Steel Faceplate Detachable 2Pin OFC Cable (Black, Without Mic)  ","Brian","Verified Purchase","Reviewed in the United States on 13 October 2023","5.0 out of 5 stars","        I used Sennheiser microphones in broadcasting background. Their microphones were once the best hands down! I bought these Earbuds for gym. They we 99 dollars in 2021. Now  they are 199 for same exact earbud! that's a 50 dollar increase each year so far. I guess next year they will be 250 dollars. Waaay over the inflation rate. Looking at JBL with better sound for only 99. Bye Sen!  "
"17","Linsoul 7Hz Salnotes Zero HiFi 10mm Dynamic Driver in-Ear Earphone, IEM with Metal Composite Diaphragm, Stainless Steel Faceplate Detachable 2Pin OFC Cable (Black, Without Mic)  ","Ken","Verified Purchase","Reviewed in the United States on 7 April 2021","5.0 out of 5 stars","        Prior to these I had two sets of the Bang and Olufsen Beoplay E8 earbuds (first generation, then received the second generation as warranty replacements).  They were pricey at $300 and I never felt like the sound quality was that great.  After the warranty replacements also failed I decided it was time to move on and give something else a try.The sound quality of these is night and day better compared to the Bang and Olufsen.  I paid $100 on sale rather than the regular $200 price, but even at $200 these are a much better value.  I am getting double the battery life which gets me though an entire workday with a quick topoff from the case during my lunch.  I also love the fact that the range between the earbuds is good enough to use only the left and have the right sitting on my desk or in my pocket.  With the B&O the right earbud was also the master, but if I pulled it more than an inch or two away from my right ear the connection to the left earbud was lost.  My right ear faces my office door so the added flexibility is nice.The ability to customize the gestures is great too.  I like being able to tap either earbud once to play/pause when someone comes into my office.The only feature these are missing that I had before is a transparency mode.  The B&O implementation was so awful that I never used it.  I don't miss it.  "
"18","Linsoul 7Hz Salnotes Zero HiFi 10mm Dynamic Driver in-Ear Earphone, IEM with Metal Composite Diaphragm, Stainless Steel Faceplate Detachable 2Pin OFC Cable (Black, Without Mic)  ","rcostel","Verified Purchase","Reviewed in the United States on 22 December 2023","5.0 out of 5 stars","        Sound quality good and fashion style.  "
"19","Linsoul 7Hz Salnotes Zero HiFi 10mm Dynamic Driver in-Ear Earphone, IEM with Metal Composite Diaphragm, Stainless Steel Faceplate Detachable 2Pin OFC Cable (Black, Without Mic)  ","Angie Summers","Verified Purchase","Reviewed in the United States on 1 December 2021","5.0 out of 5 stars","        My first pair of wireless earbuds were the Jabra 65t which I loved, they fit great, sounded great. But,  I I had issues with them, where the left bud sound faded. I even had a pair replaced and they failed. Which forced me to buy a different pair. I have issues with how most Buds fit in my ear, I tried multiple pairs and was not satisfied with any one them. I was ready to give up when I read a review of best wireless ear buds in a tech magazine of the SENNHEISER CX 400BT and they raved about them for price.  I purchased them about two months ago, and I am thrilled with them.  They fit great, they have great sound and buttons are customizable. They don't have noise cancellation, you don't need it, they sound that good. My wife has the Apple buds and she has issues with home falling out, mine stay in all the time. They are great buy for the money.  "
"20","Linsoul 7Hz Salnotes Zero HiFi 10mm Dynamic Driver in-Ear Earphone, IEM with Metal Composite Diaphragm, Stainless Steel Faceplate Detachable 2Pin OFC Cable (Black, Without Mic)  ",NA,"Verified Purchase","Reviewed in the United States on 8 May 2021","5.0 out of 5 stars","        Overall these are amazing wireless earbuds. Hands down the best pair I’ve ever owned. Crystal clear sound quality, excellent battery life, and surprisingly comfortable despite the boxy design. Touch controls are very responsive, unlike some other wireless buds that don’t respond half the time when you touch them. USB type C port makes charging easy and quick. Had them for almost a week and haven’t needed to charge them! The Bluetooth connection is strong, too. I’m able to walk a fairly good distance away from my phone without them cutting out. They connect quickly, too. Open the case and take them out, no need to pair or mess with anything. The only gripe I have is that the case is a little flimsy. The hinge of the lid is loose and feels like it might break if applied pressure. Other than that, excellent earbuds! I got them for $100 on sale, and for that price they are definitely worth it. Don’t know about $200, though. Personally, if I got to test them first, I would probably buy them for that price, but thats up to the buyer. 10/10 Would buy again!  "
"21","Linsoul 7Hz Salnotes Zero HiFi 10mm Dynamic Driver in-Ear Earphone, IEM with Metal Composite Diaphragm, Stainless Steel Faceplate Detachable 2Pin OFC Cable (Black, Without Mic)  ",NA,"Verified Purchase","Reviewed in Australia on 29 January 2024","5.0 out of 5 stars","        All the words. These things are incredible. Perfectly balanced audio out of the box. I dl’d the app but haven’t touched it. Being in the music industry, I have to be able to hear all aspects of what I’m listening to. I only have Sennheiser over-the-ear sets for studio use and these are my first Sennheiser earbuds and let me tell you...these are little love buds for sound. I’d say equal audio to the over the ear sets. I’ve been in the hunt for some new buds and have returned several top names back due to not meeting my needs. As soon as I started the first track...I knew these were a keeper. As far as noise cancellation. I rated a 4 because I can still hear a little (very little) ambient noise when that ambient noise is at high volume while wearing these. Personally, I like that they don’t kill all outside noise cause I have to be able to hear when people are trying to talk to me. Oh, and only $99 for Sennheiser? C’mon...what are you waiting for.Stop the search...these are your ear buds.  "
