"","Product","ReviewerName","TypeOfPurchase","Date","IndividualRating","ReviewText"
"11","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ","moving stranger","Verified Purchase","Reviewed in Australia on 18 February 2024","5.0 out of 5 stars","        Nice sound output, Noise cancellation , good value for money  "
"12","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ","Christian","Verified Purchase","Reviewed in Australia on 30 October 2023","5.0 out of 5 stars","        Nice looking earphone with good quality .. battery life is a bit underwhelming.  "
"13","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ","Christian","Verified Purchase","Reviewed in Japan on 6 December 2023","5.0 out of 5 stars","      私は SOUNDPEATS Air4 を持っていますが、残念ながら性能面ではNothing Ear(2)は負けています。音質もAir4とそこまでは違わず、特段の優位性はありません。音質面はエイジングやイコライザーで多少は改善されるかもしれませんが、そうなっても大した違いはないでしょう。それでも、本品の方を愛用している大きな理由は2点。装着感とデザインです。最大の理由である装着感は、ぜひサンプルのある店頭で試してもらいたいと思います。少なくとも私は「カナル型でこんなにつけ心地の良いイヤホンがあるなんて !」と驚きました。同じ Nothing社のインナーイヤー型の装着感は、普通でしたが。2番目の理由のデザインは好みの問題ですが、私は気に入っています。少し落ちて3番目の理由として「ノイズキャンセリング性能の良さ」がありますが、私は基本的にはノイキャンは使わないので、そんなに大きな理由ではないです。使っていて一番だめなところは、電源を切ったりノイキャンをオフにしたりすると「ブツッ」とデカい音が鳴ることです。(他のワイヤレスイヤホンではデカい音と感じたことがない)ファームウェアのアップデートで低減できる部分と思うので、ぜひメーカーに対応してもらいたい。その他、電源持続時間もいまいちですが、気になるタイミングは今のところ無いです。とまぁ、「この値段でその程度 ?」と思う点もいくつかあるのですが、装着感とデザインの良さが(私にとっては)それらをカバーしています。気になった人は、ぜひ店頭で試着してみてほしいです    "
"14","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ","sleeper","Verified Purchase","Reviewed in Mexico on 18 November 2023","5.0 out of 5 stars","      Son los mejores auriculares que he tenido, pero he de decir que esperaba un poco más de ellos, quizá no son los más caros, están en un rango de precio peleado con varios audífonos Sony, pero si en algo destacan son por su diseño muy único.La supresión de ruido no es la más grande que he probado, el sonido si es realmente muy bueno, la ecuación personalizada es... Buena en un porcentaje bajo de volumen, ya que suele meter mucho ruido masa si se usa a más del 50 porciento.En general muy buena experiencia con ellos, para su uso diario los encuentro muy bien. Los recomiendo por su diseño, calidad y precio. Pero si el diseño no es algo muy importante para ti, quizá podrías ir por algo de Sony del mismo precio:)    "
"15","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ","Carlos Arizpe Hernandez","Verified Purchase","Reviewed in Japan on 27 August 2023","4.6 out of 5 stars","      とにかく言いたいのは、外部取り込みのモードは外で雨が降っているようなBGMを追加しているだけでしょwキャンセリングモードは効き目はありますね。音はそこそこ、軽くてデザインがいい。使用するとケース内の艶消しの部分に手に油がついていなかろうが問答無用で触った跡が付くのでかっこいいのに慎重にケースに入れないとってなる。ear(1)を所持していないので比較できません。次のバージョンでは、持ち時間を上げるかちゃんとしたノイキャン、外音取り込みを用意するか⇒持ち時間の向上とデザインの進化位でしょうね。後最新のブルートュースに対応するとか。    "
"16","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ","Amazonカスタマー","Verified Purchase","Reviewed in Mexico on 23 January 2024","4.0 out of 5 stars","      Todo muy bien, pero aveces no se sincronizan con el celular.    "
"17","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ","Amaury Martinez","Verified Purchase","Reviewed in the United States on 25 October 2023","4.0 out of 5 stars","        Honestly this would be 5 stars. Pros: overall build quality is awesome, love the look, sound quality and functionality of the app are amazing. Fit perfectly no issues with falling out unless a little sweaty in the ear. Super lightweight. Cons: battery life could be much better thats why not 5 stars.  "
"18","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ","Renegade2591","Verified Purchase","Reviewed in the United States on 10 August 2023","4.0 out of 5 stars","        I recently purchased these there actually very well thought out. The only disappointment is the battery life 😉 hopefully with a update that could be resolved  "
"19","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ","Renegade2591","Verified Purchase","Reviewed in the United States on 14 March 2024","4.0 out of 5 stars","        TLDR: Amazing for the price but battery life at ~3 hrs is lacking hence 4 stars.Full Story:The most interesting thing about these earbuds is that when you look on line for reviews, every single review compares these to earbuds that are easily twice the price. This is because these earbuds blow away anything in the same price range to the point where it's just competing with the more expensive brands. That should tell you everything you need to know.Sound quality is great! Noise reduction and passthrough is decent, just behind Airpods, but amazing nonetheless especially when considering all other buds in this price range don't have that at all.The app is pretty good, I would say the only downsides is the battery life which is roughly about 3 hours on the buds themselves.Other negative is the beautiful bud case with the clear lexan plastic isn't going to stay beautiful for long. While it doesn't easily scratch, it's going to get scratched up. If you don't care much about that then it isn't a big deal. The layout of the case is really nice, I love how I can just drop the buds in and the magnet pulls them into place.Are you going to get something better in this price range? Probably not unless Apple AirPods go on sale for about half off.  "
"20","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ","R S","Verified Purchase","Reviewed in the United States on 13 November 2023","4.0 out of 5 stars","        The worst battery life I've encountered.The quality and noise canceling is so important for me that I almost have to deal with the battery life. They are very good buds but the battery needs to be improved. I'm on the phone all day with background noise .These have grest sound quality ! Which I love.If you don't need background noise canceling I wouldnt recommend. Due to the battery .  "
"21","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ","R S","Verified Purchase","Reviewed in the United States on 22 October 2023","4.0 out of 5 stars","        Nothing Ear2 are great earbuds. My only complaint is battery life. Competition provides longer battery life at about the same price.  "
"22","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ","David Jacobs","Verified Purchase","Reviewed in the United States on 11 September 2023","4.0 out of 5 stars","        Unfortunately this lasted not even 90 minutes in calls. Otherwise comfortable, good ANC, good microphone, just poor battery life for calls.  "
"23","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ","GRG","Verified Purchase","Reviewed in the United States on 24 August 2023","4.0 out of 5 stars","        Sound and microphone are a 4/5.  The battery life is a 1.  Sucks.  "
"24","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ","Todd Paris","Verified Purchase","Reviewed in the United States on 29 February 2024","4.0 out of 5 stars","        I was really excited to own this product.However, after less than a month of use I realized that the battery life of Ear “2” is very poor. I could barely use them for 2hours which was extremely frustrating. If you don’t care about this issue I definitely recommend it as the sound quality is awesome.  "
"25","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,"Verified Purchase","Reviewed in the United States on 21 October 2023","4.0 out of 5 stars","      Tengo menos de 2 meses usando estos audífonos exclusivamente en mi entrenamiento en el gimnasio (voy 2h, 6 días a la semana).Los audífonos a pesar de tener IPX 4 y supuestamente soportar sesiones intensas de entrenamiento, se me estropearon con el sudor ya que el audicular izquierdo hace un pitido cada que activo la cancelación de ruido activa o el modo transparente, la única forma en la que ese pitido y ruido no me afecta es usandolos en su modo normal, es decir que hubiese comprado cualquier otro sin esas prestaciones y me habría salido mucho más barato.    "
"26","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,"Verified Purchase","Reviewed in the United States on 24 September 2023","4.0 out of 5 stars",NA
"27","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,"Verified Purchase",NA,"4.6 out of 5 stars",NA
"28","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,"Verified Purchase",NA,"3.0 out of 5 stars",NA
"29","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,NA,NA,"3.0 out of 5 stars",NA
"30","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,NA,NA,"3.0 out of 5 stars",NA
"31","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,NA,NA,"3.0 out of 5 stars",NA
"32","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,NA,NA,"4.6 out of 5 stars",NA
"33","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,NA,NA,"2.0 out of 5 stars",NA
"34","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,NA,NA,"2.0 out of 5 stars",NA
"35","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,NA,NA,NA,NA
"36","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,NA,NA,NA,"        Claims 4 hours battery life with ANC activated. Actual getting 3 hours without ANC on. Absolutely ridiculous at this price point. Much better buds than the Ear2 at a much better price point. Beats Studio Pro would be a much better purchase at this price.  "
"37","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,NA,NA,NA,"        I have bought the Nothing Ear 1 and I did not encounter any issues with them, upgrading to the Ear 2 and I have an issue with only the left earbud battery life as it usually drains quite a bit faster, charging both earbuds to 100% and using them till one of the earbuds inform me of low battery. This always happens to left one first and checking the battery left I can see that the left is at the 10% battery while the right one is at 30 to 40%, firmware is up to date (1.0.1.101) so the issue is on the hardware.(6month update): Battery on the Left earbud has died and no longer charge.firmware (1.0.1.102)  "
"38","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,NA,NA,NA,"        Ordered the Nothing Ear 2 (black) expecting a brand new item since it was full retail price. What came delivered was a open box item that was poorly resealed with plastic tape.  "
"39","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,NA,NA,NA,NA
"40","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,NA,NA,NA,NA
"41","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,NA,NA,NA,NA
"42","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,NA,NA,NA,NA
"43","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,NA,NA,NA,NA
"44","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,NA,NA,NA,NA
"45","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,NA,NA,NA,NA
"46","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,NA,NA,NA,NA
"47","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,NA,NA,NA,NA
"48","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,NA,NA,NA,NA
"49","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,NA,NA,NA,NA
"50","soundcore by Anker Liberty 4 NC Wireless Noise Cancelling Earbuds, 98.5% Noise Reduction, Adaptive Noise Cancelling to Ears and Environment, Hi-Res Sound, 50H Battery, Bluetooth 5.3 (Clear White)  ",NA,NA,NA,NA,NA
