"","Product","ReviewerName","TypeOfPurchase","Date","IndividualRating","ReviewText"
"11","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","Sue D","Verified Purchase","Reviewed in Australia on 10 February 2022","5.0 out of 5 stars","        This are the best wireless earbuds that I’ve tried, when it comes to sound quality. Battery life is much better than the previous iteration of these earbuds. I have the AirPods Pro, Sony wf-1000xm4 and Sennheiser Momentum True wireless and these are better in every way, but especially in the sound quality.  "
"12","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","Bridget","Verified Purchase","Reviewed in Australia on 22 August 2020","5.0 out of 5 stars","        I found it really comfortable to wear. However, I want the company to invest on improving the product so that we can link it to our phone plus PC/Laptop. If they come up with a patch that enables linking to multiple devices, it becomes the best True Wireless ear phone ever!  "
"13","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","Lez","Verified Purchase","Reviewed in Australia on 17 December 2020","5.0 out of 5 stars","        Very nice earbuds . I was a bit afraid after reading some bad reviews. Now I know that those reviews were Not honest. I love those earbuds. The sound, the fit, the design all good. I can only recommend them.  "
"14","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","Soressa Kitessa","Verified Purchase","Reviewed in Australia on 23 July 2021","4.0 out of 5 stars","        I wouldn't pick these up for $500. On sale though, these are definitely worth it and are greatly improved over the first generation. Battery life is much better and the case and earphones are slightly smaller.  "
"15","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","Michal Sejna","Verified Purchase","Reviewed in Australia on 29 August 2021","5.0 out of 5 stars","        very good quality all round  "
"16","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","Ben","Verified Purchase","Reviewed in Australia on 3 May 2021","1.0 out of 5 stars","        Really enjoying these for the price point. Long battery life and really good sound stage & quality.  "
"17","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","KarisMata","Verified Purchase","Reviewed in Australia on 30 August 2021","5.0 out of 5 stars","        Clear and precise sound. Fantastic audio quality. Classical and jazz sound well rounded and expansive.Comfortable fit and easy set up. Equaliser a bit fiddley, easier to use Spotifys equaliser.I looked at Bose and Sony before settling on theseHighly recommend  "
"18","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","Jack","Verified Purchase","Reviewed in Australia on 9 September 2021","5.0 out of 5 stars","        Good sound quality I suppose, noise cancellation do its job but battery life needed to be improved more I think but one thing, this is my first earbud. Usually I use Sony.  "
"19","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","John Amazon Customer","Verified Purchase","Reviewed in Australia on 16 September 2022","5.0 out of 5 stars","        Great quality sound and the noise cancellation works great! One thing to note though is the battery life can be a bit short with noise cancellation turned on.  "
"20","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","Khin","Verified Purchase","Reviewed in Australia on 25 March 2022","5.0 out of 5 stars","        I've upgraded from Momentum 1 to Momentum 2 because of the improved battery life and issue with charging. It is a good move as i use my wireless everyday and i need the reliability.  "
"21","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","Khin","Verified Purchase","Reviewed in Australia on 4 April 2021","5.0 out of 5 stars","        I find the sound quality on these headphones as good as my over ear Sennheiser PXC550. I can wear them for hours and they are still very comfortable. All class and value.  "
"22","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","Jeff","Verified Purchase","Reviewed in Australia on 25 July 2021","5.0 out of 5 stars","        tried a few of the top-end brands for quality sounding ear buds - MOMENTUM True Wireless 2 - are hands down the bees knees...  "
"23","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","mw","Verified Purchase","Reviewed in Australia on 29 July 2021","5.0 out of 5 stars","        Love it. NC works well. Sounds quality is top. I also have Galaxy Bud+ to compare. This is better in sound quality.  "
"24","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","Martin E","Verified Purchase","Reviewed in Australia on 28 January 2021","5.0 out of 5 stars","        Great quality, easy to pair, most useful and intuitive controls I’ve used for ear buds yet  "
"25","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","Roy Thompson","Verified Purchase","Reviewed in Australia on 17 December 2020","5.0 out of 5 stars","        Battery hold for almost a week.When sweating it slides out of the ear, makes it a problem when running.  "
"26","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","Doron","Verified Purchase","Reviewed in Australia on 23 July 2021","5.0 out of 5 stars","        If you like to listening to music you will like it  "
"27","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","K.s.A","Verified Purchase","Reviewed in Australia on 23 November 2020","5.0 out of 5 stars","        The transparent Hearing is good can hear my music and hear the kids as well.  "
"28","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","Nathan","Verified Purchase","Reviewed in Australia on 6 March 2021","5.0 out of 5 stars","        Four stars because you still can't beat a cable, but they are really good.  "
"29","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","Lin","Verified Purchase","Reviewed in Australia on 16 April 2021","4.0 out of 5 stars","        Great sound and easy to use straight out of the box.  "
"30","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","bruce pope","Verified Purchase","Reviewed in Australia on 11 April 2021","5.0 out of 5 stars","        good sound quality, just a bit too big for in ear headphone.  "
"31","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","Ben","Verified Purchase","Reviewed in Australia on 15 January 2021","1.0 out of 5 stars","        I don't personally use it, but he won't stop raving about it.  "
"32","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","shaneelisara","Verified Purchase","Reviewed in Australia on 29 October 2021","5.0 out of 5 stars","        Great quality clear sound more than happy with these  "
"33","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","Andrew","Verified Purchase","Reviewed in Australia on 8 April 2021","5.0 out of 5 stars","        Excellent sound quality and good Anc worth the buy  "
"34","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","Cindy B","Verified Purchase","Reviewed in Australia on 23 March 2021","5.0 out of 5 stars","        Researched long and hard and found these. Ticked the boxes.  "
"35","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","Anon99","Verified Purchase","Reviewed in Australia on 22 July 2021","5.0 out of 5 stars","        Fantastic customer service. Small issue dealt with immediately.  "
"36","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","Ali","Verified Purchase","Reviewed in Australia on 15 April 2021","5.0 out of 5 stars","        Amazing sound quality. Sennheiser never disappoints  "
"37","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","Dominic","Verified Purchase","Reviewed in Australia on 17 December 2020","5.0 out of 5 stars","        Great quality, everything in order.  "
"38","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ","DUNG BUI","Verified Purchase","Reviewed in Australia on 23 July 2021","5.0 out of 5 stars","        Exactly what I wanted  "
"39","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ",NA,"Verified Purchase","Reviewed in Australia on 17 January 2021","5.0 out of 5 stars","        Sound so good as I expect and worthy of the money  "
"40","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ",NA,"Verified Purchase","Reviewed in Australia on 31 August 2021","5.0 out of 5 stars","        Good quality  "
"41","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ",NA,"Verified Purchase","Reviewed in Australia on 16 April 2021","5.0 out of 5 stars",NA
"42","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ",NA,NA,"Reviewed in Australia on 4 January 2021","4.0 out of 5 stars",NA
"43","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ",NA,NA,"Reviewed in Australia on 7 February 2021","5.0 out of 5 stars","        Good  "
"44","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ",NA,NA,"Reviewed in Australia on 15 June 2021","1.0 out of 5 stars","        Randomly browsing the recent prime day sales and spotted these earphones with a heavy discount.Wanted a new pair of in-ear for the gym and when i'm on the bike, the over ear ones just kept getting in the way.They fit well enough, come with a few different earplug sizes to fit most people.The noise cancelling works relatively well, can still hear some background noise. The pass though mode is brilliant if you want to talk to someone without removing the headphones.Battery life isn't a full 7 hours as advertised, maybe closer to 5 hours. but with the charging case you can go for quite some time. The bluetooth range is great,  can leave my phone on the desk and walk all over the house without dropouts.I'm not a huge audiophile, but the sound is pretty good whether being used for podcasts, music or phone calls.At the discounted price I'm very happy with the purchase, I would probably rate these more harshly if I paid full price, but all in all, these are a solid set of earphones.  "
"45","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ",NA,NA,"Reviewed in Australia on 21 July 2021","5.0 out of 5 stars","        If you like the classic Sennheiser warm tone you will like these ear buds.  They connect easily via bluetooth (iPhone X) and I've had no issues with them dropping out.  They are reasonably comfortable, although after a couple of hours you need a rest from them.  The quality of the sound is outstanding for their size.  A pretty reasonable sound stage is presented, compares favourably to the Momentum 2 Over Ear headphones.  The noise cancellation is fair, but the buds physically block out a lot of background sound already with the way they sit in our ear.  I've tried a few different earbuds over the years (Apple, JBL, Koss) and these are by far the best.  "
"46","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ",NA,NA,"Reviewed in Australia on 1 June 2021","5.0 out of 5 stars","        Review heavily based upon getting this 50% off. Best audio out for wireless earphones, ergonomics is fantastic, touch controls are fluent, and they look good too. The only criticism I find is that the case is a bit too big but that's negligible compared to all the positives these bring compared to the competition.  "
"47","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ",NA,NA,"Reviewed in Australia on 3 June 2020","5.0 out of 5 stars","        Exceptional sound quality, sound stage, clarity and bass is all there. Fit is excellent for me and I have small ears but like all headphones fit is subjective. I've tried Jabra 85t which did not fit and sounded muddy and Sony's MX3 which I felt was bulky. Definitely worth the money.  "
"48","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ",NA,NA,"Reviewed in Australia on 15 May 2021","5.0 out of 5 stars","        It was for my husband's birthday gift. He needed a nice bluetooth earphone for gym. I was a bit worried what if it does not fit in his ears like some reviewers mentioned.Luckily he was very happy with it.  "
"49","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ",NA,NA,NA,"5.0 out of 5 stars","        Hi tech device with quality build. The earphones and case have premium feel and look. Bluetooth connects easily and touch controls work seamlessly.  "
"50","Linsoul KZ ZS10 Pro, 4BA+1DD 5 Driver in Ear Monitor, HiFi Wired Earbuds, Gaming Earbuds, Hybrid IEM Earphones with Stainless Steel Faceplate, 2 Pin Detachable Cable (Without Mic, Black)  ",NA,NA,NA,"5.0 out of 5 stars","        I do liek the ear buds but I only brought these for the translucent mode which is pretty cool pretty expensive tho  "
